program,searcher,CovI,States,Queries,SolverTime_us,WallTime_s,CompletedPaths,NumBranches
train_03112,nurs_covnew,959,5696,46376,10731790,12503067.0,0,126
train_03112,nurs_md2u,959,5696,46376,10565283,12358673.0,0,126
train_03112,nurs_qc,959,6708,54254,10915948,13078923.0,0,126
train_03112,random-path,959,5029,32591,10792513,12187178.0,0,126
train_03113,bfs,1112,121,3118138,5026159,10037626.0,0,126
train_03113,default,1112,347,819229,7579617,10851616.0,0,126
train_03113,dfs,1112,119,3058866,5103332,10031154.0,0,126
train_03113,nurs_covnew,1112,364,511013,8107645,10785630.0,0,126
train_03113,nurs_md2u,1112,363,507042,8058035,10782430.0,0,126
train_03113,nurs_qc,1112,312,663237,7716195,10586856.0,0,126
train_03113,random-path,1112,117,2453367,4101814,10054241.0,0,126
train_03126,bfs,995,3,6969,28018,67757.0,0,117
train_03126,default,995,3,6969,33949,74398.0,0,117
train_03126,dfs,995,3,6969,27322,74109.0,0,117
train_03126,nurs_covnew,995,3,6969,22844,62807.0,0,117
train_03126,nurs_md2u,995,3,6969,26656,65483.0,0,117
train_03126,nurs_qc,995,3,6969,26161,64925.0,0,117
train_03126,random-path,995,3,6969,27361,65640.0,0,117
train_03157,bfs,1073,1105,30483,10212745,10672531.0,0,123
train_03157,default,1073,1435,34574,10381060,11315323.0,0,123
train_03157,dfs,1013,736,29665,11310100,13995712.0,0,123
train_03157,nurs_covnew,1073,600,18441,10949610,11420743.0,0,123
train_03157,nurs_md2u,1073,593,18337,10967853,11403361.0,0,123
train_03157,nurs_qc,1073,615,18892,10768691,11218263.0,0,123
train_03157,random-path,1073,1849,43232,10154368,11282545.0,0,123
train_03205,bfs,1004,377,727465,8764922,10042912.0,0,121
train_03205,default,1004,478,470056,8432588,10820983.0,0,121
train_03205,dfs,1004,377,727871,8763034,10058718.0,0,121
train_03205,nurs_covnew,1004,516,426565,8918774,11022264.0,0,121
train_03205,nurs_md2u,1004,514,422413,8960973,11043129.0,0,121
train_03205,nurs_qc,1004,432,585222,8631607,10571671.0,0,121
train_03205,random-path,1004,361,643134,7530255,10086236.0,0,121
train_03208,bfs,1007,64,286900,9473303,10066752.0,0,118
train_03208,default,1007,188,212016,9286197,10163787.0,0,118
train_03208,dfs,1003,43,353958,9384597,10091024.0,0,118
train_03208,nurs_covnew,1007,252,227706,9167963,10203524.0,0,118
train_03208,nurs_md2u,1007,239,203809,9218003,10185768.0,0,118
train_03208,nurs_qc,1007,249,217543,9171715,10199774.0,0,118
train_03208,random-path,1007,78,272069,9364042,10060199.0,0,118
train_03211,bfs,1002,3,6969,25761,62889.0,0,117
train_03211,default,1002,3,6969,21763,63348.0,0,117
train_03211,dfs,1002,3,6969,28089,65162.0,0,117
train_03211,nurs_covnew,1002,3,6969,22910,62103.0,0,117
train_03211,nurs_md2u,1002,3,6969,23088,62065.0,0,117
train_03211,nurs_qc,1002,3,6969,21163,60720.0,0,117
train_03211,random-path,1002,3,6969,23536,61868.0,0,117
train_03212,bfs,970,526,15290,9414331,10316020.0,0,121
train_03212,default,970,527,15309,9481730,10318381.0,0,121
train_03212,dfs,970,505,14960,9485497,10344456.0,0,121
train_03212,nurs_covnew,970,520,15200,9481187,10320850.0,0,121
train_03212,nurs_md2u,970,501,14895,9407409,10294733.0,0,121
train_03212,nurs_qc,970,530,15360,9421658,10326040.0,0,121
train_03212,random-path,970,522,15231,9483074,10343497.0,0,121
train_03217,bfs,1049,4,7530900,311609,10034154.0,0,123
train_03217,default,1049,323,2727258,5819542,11518279.0,0,123
train_03217,dfs,1006,3,7528742,308220,10048457.0,0,123
train_03217,nurs_covnew,1049,376,1853243,7468479,11803453.0,0,123
train_03217,nurs_md2u,1049,380,1892359,7268346,11678336.0,0,123
train_03217,nurs_qc,1049,315,2797885,5453192,11425952.0,0,123
train_03217,random-path,1049,19,7016726,420370,10094839.0,0,123
train_03311,bfs,1042,50,11413,10131509,10288096.0,0,120
train_03311,default,1042,51,11506,10219738,10327700.0,0,120
train_03311,dfs,1041,52,11531,10167321,10255270.0,0,120
train_03311,nurs_covnew,1042,51,11479,10169748,10265532.0,0,120
train_03311,nurs_md2u,1042,51,11553,10188500,10291918.0,0,120
train_03311,nurs_qc,1042,51,11545,10220238,10316170.0,0,120
train_03311,random-path,1042,51,11507,10239089,10340812.0,0,120
train_03312,bfs,1074,22,477276,809543,10885933.0,0,124
train_03312,default,1074,22,11139,1286727,11530471.0,0,124
train_03312,dfs,1074,24,831634,1058868,10974184.0,0,124
train_03312,nurs_covnew,1074,23,9701,1380851,11831527.0,0,124
train_03312,nurs_md2u,1074,23,9701,1404742,11810654.0,0,124
train_03312,nurs_qc,1074,21,8823,1428823,10800429.0,0,124
train_03312,random-path,1074,19,261344,1084242,9925805.0,0,124
train_03314,bfs,1008,1,1206965,3,1277080.0,0,120
train_03314,default,1008,1,1206965,3,1480916.0,0,120
train_03314,dfs,1008,1,1206965,3,1275914.0,0,120
train_03314,nurs_covnew,1008,1,1206965,3,1318706.0,0,120
train_03314,nurs_md2u,1008,1,1206965,3,1316936.0,0,120
train_03314,nurs_qc,1008,1,1206965,3,1403739.0,0,120
train_03314,random-path,1008,1,1206965,2,1244928.0,0,120
train_03315,bfs,965,1,6943,2,36322.0,0,115
train_03315,default,965,1,6943,4,37469.0,0,115
train_03315,dfs,965,1,6943,2,35840.0,0,115
train_03315,nurs_covnew,965,1,6943,2,37547.0,0,115
train_03315,nurs_md2u,965,1,6943,2,38187.0,0,115
train_03315,nurs_qc,965,1,6943,3,36914.0,0,115
train_03315,random-path,965,1,6943,2,38734.0,0,115
train_03322,bfs,1083,6463,2666070,4122551,10706309.0,0,121
train_03322,default,1083,1501,120082,8397029,10263927.0,0,121
train_03322,dfs,1013,646,38427,9280979,10148152.0,0,121
train_03322,nurs_covnew,1083,3972,847532,5330231,10849139.0,0,121
train_03322,nurs_md2u,1083,4153,907676,5376905,10952247.0,0,121
train_03322,nurs_qc,1083,3511,703147,6327576,10956711.0,0,121
train_03322,random-path,1083,1033,66963,8760477,10173017.0,0,121
train_03334,bfs,986,1,6950,1,38167.0,0,119
train_03334,default,986,1,6950,1,38409.0,0,119
train_03334,dfs,986,1,6950,1,36946.0,0,119
train_03334,nurs_covnew,986,1,6950,2,39265.0,0,119
train_03334,nurs_md2u,986,1,6950,1,38017.0,0,119
train_03334,nurs_qc,986,1,6950,1,39252.0,0,119
train_03334,random-path,986,1,6950,1,36748.0,0,119
train_03415,bfs,1002,2,7004,5571,41778.0,0,118
train_03415,default,1002,2,7004,6014,44208.0,0,118
train_03415,dfs,1002,2,7004,5605,42434.0,0,118
train_03415,nurs_covnew,1002,2,7004,6301,45762.0,0,118
train_03415,nurs_md2u,1002,2,7004,5821,44295.0,0,118
train_03415,nurs_qc,1002,2,7004,7639,46395.0,0,118
train_03415,random-path,1002,2,7004,5390,41880.0,0,118
train_03416,bfs,965,1,6943,1,36806.0,0,115
train_03416,default,965,1,6943,1,38152.0,0,115
train_03416,dfs,965,1,6943,1,37775.0,0,115
train_03416,nurs_covnew,965,1,6943,2,37993.0,0,115
train_03416,nurs_md2u,965,1,6943,2,38114.0,0,115
train_03416,nurs_qc,965,1,6943,1,37207.0,0,115
train_03416,random-path,965,1,6943,1,36273.0,0,115
train_03417,bfs,965,1,6943,1,35964.0,0,115
train_03417,default,965,1,6943,1,37582.0,0,115
train_03417,dfs,965,1,6943,1,36202.0,0,115
train_03417,nurs_covnew,965,1,6943,1,38321.0,0,115
train_03417,nurs_md2u,965,1,6943,1,37242.0,0,115
train_03417,nurs_qc,965,1,6943,1,37959.0,0,115
train_03417,random-path,965,1,6943,1,36847.0,0,115
train_03418,bfs,1000,1,7007,1,36888.0,0,117
train_03418,default,1000,1,7007,1,39982.0,0,117
train_03418,dfs,1000,1,7007,1,36149.0,0,117
train_03418,nurs_covnew,1000,1,7007,1,38497.0,0,117
train_03418,nurs_md2u,1000,1,7007,2,38158.0,0,117
train_03418,nurs_qc,1000,1,7007,2,38436.0,0,117
train_03418,random-path,1000,1,7007,1,36944.0,0,117
train_03435,bfs,964,1,4307346,2,4424286.0,0,120
train_03435,default,964,1,4307346,2,4663834.0,0,120
train_03435,dfs,964,1,4307346,1,4875545.0,0,120
train_03435,nurs_covnew,964,1,4307346,1,4633585.0,0,120
train_03435,nurs_md2u,964,1,4307346,1,4565907.0,0,120
train_03435,nurs_qc,964,1,4307346,1,4545548.0,0,120
train_03435,random-path,964,1,4307346,1,4362716.0,0,120
train_03437,bfs,1037,281,488001,7874849,10093828.0,0,122
train_03437,default,1037,336,357094,7989612,11261998.0,0,122
train_03437,dfs,1037,279,486886,7851130,10092709.0,0,122
train_03437,nurs_covnew,1037,386,376774,8702646,12253884.0,0,122
train_03437,nurs_md2u,1037,387,379921,8674872,12171533.0,0,122
train_03437,nurs_qc,1037,330,442624,8206609,11248909.0,0,122
train_03437,random-path,1037,266,420543,7364804,10194714.0,0,122
train_03438,bfs,963,1,6942,1,48052.0,0,115
train_03438,default,963,1,6942,1,39037.0,0,115
train_03438,dfs,963,1,6942,1,36682.0,0,115
train_03438,nurs_covnew,963,1,6942,1,38054.0,0,115
train_03438,nurs_md2u,963,1,6942,1,38388.0,0,115
train_03438,nurs_qc,963,1,6942,1,38036.0,0,115
train_03438,random-path,963,1,6942,1,37659.0,0,115
train_03467,bfs,960,16,6988,10406300,11002619.0,0,123
train_03467,default,960,16,6988,10414108,11050569.0,0,123
train_03467,dfs,1020,17,21090,10095627,10794786.0,0,123
train_03467,nurs_covnew,960,17,6990,10740573,11330073.0,0,123
train_03467,nurs_md2u,960,17,6990,10605669,11196567.0,0,123
train_03467,nurs_qc,960,17,6990,10501755,11103550.0,0,123
train_03467,random-path,960,16,6988,10325798,10908960.0,0,123
train_03516,bfs,979,2,6994,8000,51580.0,0,117
train_03516,default,979,2,6994,9004,54527.0,0,117
train_03516,dfs,979,2,6994,6448,50360.0,0,117
train_03516,nurs_covnew,979,2,6994,9690,56122.0,0,117
train_03516,nurs_md2u,979,2,6994,7709,52075.0,0,117
train_03516,nurs_qc,979,2,6994,9955,55901.0,0,117
train_03516,random-path,979,2,6994,6902,49704.0,0,117
train_03518,bfs,961,1,6942,1,36391.0,0,115
train_03518,default,961,1,6942,1,38890.0,0,115
train_03518,dfs,961,1,6942,1,37779.0,0,115
train_03518,nurs_covnew,961,1,6942,1,38562.0,0,115
train_03518,nurs_md2u,961,1,6942,1,37526.0,0,115
train_03518,nurs_qc,961,1,6942,1,37345.0,0,115
train_03518,random-path,961,1,6942,2,36835.0,0,115
train_03522,bfs,982,1,6947,2,38027.0,0,121
train_03522,default,982,1,6947,2,39792.0,0,121
train_03522,dfs,982,1,6947,2,36614.0,0,121
train_03522,nurs_covnew,982,1,6947,2,38021.0,0,121
train_03522,nurs_md2u,982,1,6947,2,38697.0,0,121
train_03522,nurs_qc,982,1,6947,1,37819.0,0,121
train_03522,random-path,982,1,6947,2,36175.0,0,121
train_03524,bfs,984,593,34061,9335902,10172537.0,0,116
train_03524,default,984,588,33829,9285027,10119819.0,0,116
train_03524,dfs,984,590,33960,9336124,10164867.0,0,116
train_03524,nurs_covnew,984,613,34944,9387722,10212542.0,0,116
train_03524,nurs_md2u,984,578,33311,9333276,10165952.0,0,116
train_03524,nurs_qc,984,607,34739,9408290,10139951.0,0,116
train_03524,random-path,984,597,34248,9201688,10157771.0,0,116
train_03528,bfs,985,949,21183,9931111,10420767.0,0,119
train_03528,default,989,951,25702,9770823,10373271.0,0,119
train_03528,dfs,1037,310,33125,9866507,10219786.0,0,119
train_03528,nurs_covnew,989,926,26914,9741591,10400048.0,0,119
train_03528,nurs_md2u,989,965,27793,9762403,10418182.0,0,119
train_03528,nurs_qc,989,929,26967,9788931,10404648.0,0,119
train_03528,random-path,985,863,23991,9807842,10327143.0,0,119
train_03529,bfs,1011,1,6964,235,43164.0,0,122
train_03529,default,1011,1,6964,284,44467.0,0,122
train_03529,dfs,1011,1,6964,284,42697.0,0,122
train_03529,nurs_covnew,1011,1,6964,294,44564.0,0,122
train_03529,nurs_md2u,1011,1,6964,284,44207.0,0,122
train_03529,nurs_qc,1011,1,6964,284,45122.0,0,122
train_03529,random-path,1011,1,6964,237,42680.0,0,122
train_03535,bfs,985,1,9331898,2,10064938.0,0,122
train_03535,default,985,1,9048001,3,10071248.0,0,122
train_03535,dfs,985,1,9476750,3,10074564.0,0,122
train_03535,nurs_covnew,985,1,8720432,3,10068756.0,0,122
train_03535,nurs_md2u,985,1,9074720,3,10065480.0,0,122
train_03535,nurs_qc,985,1,8858043,3,10066248.0,0,122
train_03535,random-path,985,1,9413460,3,10065352.0,0,122
train_03537,bfs,992,1,6953,2,38037.0,0,124
train_03537,default,992,1,6953,1,39416.0,0,124
train_03537,dfs,992,1,6953,1,44873.0,0,124
train_03537,nurs_covnew,992,1,6953,1,44899.0,0,124
train_03537,nurs_md2u,992,1,6953,1,41565.0,0,124
train_03537,nurs_qc,992,1,6953,2,39187.0,0,124
train_03537,random-path,992,1,6953,2,37759.0,0,124
train_03624,bfs,967,1,6943,1,36449.0,0,115
train_03624,default,967,1,6943,1,38500.0,0,115
train_03624,dfs,967,1,6943,2,36170.0,0,115
train_03624,nurs_covnew,967,1,6943,2,36962.0,0,115
train_03624,nurs_md2u,967,1,6943,2,37665.0,0,115
train_03624,nurs_qc,967,1,6943,2,37420.0,0,115
train_03624,random-path,967,1,6943,2,37019.0,0,115
train_03627,bfs,964,1,6943,3,35395.0,0,115
train_03627,default,964,1,6943,1,44716.0,0,115
train_03627,dfs,964,1,6943,2,36356.0,0,115
train_03627,nurs_covnew,964,1,6943,1,37601.0,0,115
train_03627,nurs_md2u,964,1,6943,2,37193.0,0,115
train_03627,nurs_qc,964,1,6943,1,37259.0,0,115
train_03627,random-path,964,1,6943,2,37131.0,0,115
train_03631,bfs,982,4,5832190,3379446,10032216.0,0,118
train_03631,default,995,73,9251,10363793,10453823.0,0,118
train_03631,dfs,978,3,5789883,3340716,10031767.0,0,118
train_03631,nurs_covnew,995,77,8410,10353463,10436161.0,0,118
train_03631,nurs_md2u,995,77,8410,10483720,10565211.0,0,118
train_03631,nurs_qc,995,84,8228,10391416,10469048.0,0,118
train_03631,random-path,995,69,12302,10477430,10562708.0,0,118
train_03646,bfs,981,1,6952,4053,40492.0,0,115
train_03646,default,981,1,6952,6326,48097.0,0,115
train_03646,dfs,981,1,6952,2922,40740.0,0,115
train_03646,nurs_covnew,981,1,6952,4819,49267.0,0,115
train_03646,nurs_md2u,981,1,6952,3418,46599.0,0,115
train_03646,nurs_qc,981,1,6952,3490,41084.0,0,115
train_03646,random-path,981,1,6952,4154,40495.0,0,115
train_03677,bfs,994,21953,239995,9578267,16663432.0,0,119
train_03677,default,994,19291,230250,7497446,14047035.0,0,119
train_03677,dfs,984,595,14026,12769203,14913278.0,0,119
train_03677,nurs_covnew,994,19654,237569,7877091,14316081.0,0,119
train_03677,nurs_md2u,994,19422,234830,7787114,14181258.0,0,119
train_03677,nurs_qc,994,19580,236752,7780027,14181036.0,0,119
train_03677,random-path,994,19781,239857,7870041,14451164.0,0,119
train_03725,bfs,1007,1,6958,3325,42592.0,0,115
train_03725,default,1007,1,6958,3944,43955.0,0,115
train_03725,dfs,1007,1,6958,3510,42794.0,0,115
train_03725,nurs_covnew,1007,1,6958,3472,43524.0,0,115
train_03725,nurs_md2u,1007,1,6958,3525,43671.0,0,115
train_03725,nurs_qc,1007,1,6958,2569,41656.0,0,115
train_03725,random-path,1007,1,6958,3454,42170.0,0,115
train_03726,bfs,945,2,5524671,1023297,10029533.0,0,119
train_03726,default,967,2,5325775,986175,10032782.0,0,119
train_03726,dfs,967,2,5559743,1027253,10031815.0,0,119
train_03726,nurs_covnew,967,2,5408339,1008913,10038177.0,0,119
train_03726,nurs_md2u,967,2,5307628,990013,10031457.0,0,119
train_03726,nurs_qc,967,2,5509402,1016270,10030078.0,0,119
train_03726,random-path,967,2,5117626,953719,10032809.0,0,119
train_03733,bfs,1015,4622,89332,10434098,11681605.0,0,117
train_03733,default,1015,3377,55585,10108137,11222262.0,0,117
train_03733,dfs,1004,56,8012,11256842,11327405.0,0,117
train_03733,nurs_covnew,1015,2907,43998,10728144,11789561.0,0,117
train_03733,nurs_md2u,1015,2918,44112,10286982,11242707.0,0,117
train_03733,nurs_qc,1015,1419,24896,10646174,11157150.0,0,117
train_03733,random-path,1015,4068,66950,10303226,11702731.0,0,117
train_03751,bfs,997,2,6998,7978,46757.0,0,120
train_03751,default,997,2,6998,10029,50234.0,0,120
train_03751,dfs,997,2,6998,10963,50030.0,0,120
train_03751,nurs_covnew,997,2,6998,8926,49756.0,0,120
train_03751,nurs_md2u,997,2,6998,9767,51309.0,0,120
train_03751,nurs_qc,997,2,6998,8690,49814.0,0,120
train_03751,random-path,997,2,6998,11964,51202.0,0,120
train_03832,bfs,1002,3,7007,13333,64824.0,0,120
train_03832,default,1002,3,7007,17679,70576.0,0,120
train_03832,dfs,1002,3,7007,14794,64501.0,0,120
train_03832,nurs_covnew,1002,3,7007,12982,64945.0,0,120
train_03832,nurs_md2u,1002,3,7007,16335,68296.0,0,120
train_03832,nurs_qc,1002,3,7007,17429,69675.0,0,120
train_03832,random-path,1002,3,7007,15558,66232.0,0,120
train_03833,bfs,967,1,6943,2,38608.0,0,115
train_03833,default,967,1,6943,2,37308.0,0,115
train_03833,dfs,967,1,6943,2,36230.0,0,115
train_03833,nurs_covnew,967,1,6943,2,36782.0,0,115
train_03833,nurs_md2u,967,1,6943,2,37109.0,0,115
train_03833,nurs_qc,967,1,6943,2,37173.0,0,115
train_03833,random-path,967,1,6943,2,35837.0,0,115
train_03848,bfs,1008,32,7396,10190512,10247013.0,0,123
train_03848,default,1008,34,7435,10059591,10119229.0,0,123
train_03848,dfs,1008,39,7505,10421328,10479639.0,0,123
train_03848,nurs_covnew,1008,38,7512,10445895,10511370.0,0,123
train_03848,nurs_md2u,1008,36,7476,11083933,11145775.0,0,123
train_03848,nurs_qc,1008,37,7491,11289407,11353500.0,0,123
train_03848,random-path,1008,40,7543,10773151,10836643.0,0,123
train_03854,bfs,1038,641,41400,9157984,10150082.0,0,116
train_03854,default,1038,637,41185,9036836,10166518.0,0,116
train_03854,dfs,1038,640,41383,9126032,10115855.0,0,116
train_03854,nurs_covnew,1038,627,40645,9137110,10149106.0,0,116
train_03854,nurs_md2u,1038,644,41574,9116213,10136409.0,0,116
train_03854,nurs_qc,1038,646,41707,9096005,10113172.0,0,116
train_03854,random-path,1038,658,42328,8980915,10124493.0,0,116
train_03885,bfs,1045,4010,5535247,1615762,10720649.0,0,121
train_03885,default,1045,6317,2275034,2085734,11575418.0,0,121
train_03885,dfs,1044,538,624759,10150501,12415185.0,0,121
train_03885,nurs_covnew,1045,2954,2353041,3042207,11428361.0,0,121
train_03885,nurs_md2u,1045,3082,2440516,2920540,11294307.0,0,121
train_03885,nurs_qc,1045,2752,2143290,3903869,11728107.0,0,121
train_03885,random-path,1045,5880,2839723,1781458,11318318.0,0,121
train_03939,bfs,971,2,6992,6965,43598.0,0,117
train_03939,default,971,2,6992,9402,47560.0,0,117
train_03939,dfs,971,2,6992,7400,43996.0,0,117
train_03939,nurs_covnew,971,2,6992,7506,45472.0,0,117
train_03939,nurs_md2u,971,2,6992,8027,46082.0,0,117
train_03939,nurs_qc,971,2,6992,8092,46129.0,0,117
train_03939,random-path,971,2,6992,6230,41878.0,0,117
train_03940,bfs,981,575,34951,9288914,10124276.0,0,117
train_03940,default,981,574,34891,9263097,10147009.0,0,117
train_03940,dfs,981,583,35380,9371747,10141323.0,0,117
train_03940,nurs_covnew,981,574,34833,9263991,10188217.0,0,117
train_03940,nurs_md2u,981,582,35245,9310192,10154702.0,0,117
train_03940,nurs_qc,981,572,34841,9277336,10110303.0,0,117
train_03940,random-path,981,568,34597,9132506,10148218.0,0,117
train_03941,bfs,967,1,6943,1,36644.0,0,115
train_03941,default,967,1,6943,1,37464.0,0,115
train_03941,dfs,967,1,6943,1,36364.0,0,115
train_03941,nurs_covnew,967,1,6943,1,38138.0,0,115
train_03941,nurs_md2u,967,1,6943,1,37106.0,0,115
train_03941,nurs_qc,967,1,6943,1,37159.0,0,115
train_03941,random-path,967,1,6943,1,35348.0,0,115
train_03943,bfs,1016,90,5212448,4656859,14060599.0,0,118
train_03943,default,1016,90,5212448,4630361,14752118.0,0,118
train_03943,dfs,1016,90,5212448,4745866,14496216.0,0,118
train_03943,nurs_covnew,1016,90,5212448,4760489,14840200.0,0,118
train_03943,nurs_md2u,1016,90,5212448,4720020,14665272.0,0,118
train_03943,nurs_qc,1016,90,5212448,4754051,14798462.0,0,118
train_03943,random-path,1016,90,5212448,4351037,13785379.0,0,118
train_03946,bfs,1022,11,8478666,650764,10423815.0,0,133
train_03946,default,1033,15,607057,9444275,10258077.0,0,133
train_03946,dfs,975,3,8961345,20281,10030210.0,0,133
train_03946,nurs_covnew,1023,17,607076,9655647,10491105.0,0,133
train_03946,nurs_md2u,1020,19,607062,19432408,20239430.0,0,133
train_03946,nurs_qc,1023,20,607071,21353534,22172213.0,0,133
train_03946,random-path,1033,17,607064,24347253,25144158.0,0,133
train_03956,bfs,981,1,9863455,5,10026363.0,0,124
train_03956,default,981,1,9318665,5,10029060.0,0,124
train_03956,dfs,981,1,9579278,4,10026737.0,0,124
train_03956,nurs_covnew,981,1,9594408,4,10028227.0,0,124
train_03956,nurs_md2u,981,1,9383911,4,10027337.0,0,124
train_03956,nurs_qc,981,1,9546504,4,10028085.0,0,124
train_03956,random-path,981,1,9777603,5,10035048.0,0,124
train_03959,bfs,1012,1,6963,3,3367434.0,0,119
train_03959,default,1012,1,6963,2,3449486.0,0,119
train_03959,dfs,1012,1,6963,2,3378858.0,0,119
train_03959,nurs_covnew,1012,1,6963,2,3431594.0,0,119
train_03959,nurs_md2u,1012,1,6963,2,3520750.0,0,119
train_03959,nurs_qc,1012,1,6963,1,3406852.0,0,119
train_03959,random-path,1012,1,6963,1,3402920.0,0,119
train_04039,bfs,964,1,6943,2,36236.0,0,115
train_04039,default,964,1,6943,2,38168.0,0,115
train_04039,dfs,964,1,6943,1,36037.0,0,115
train_04039,nurs_covnew,964,1,6943,2,38006.0,0,115
train_04039,nurs_md2u,964,1,6943,3,38511.0,0,115
train_04039,nurs_qc,964,1,6943,2,37909.0,0,115
train_04039,random-path,964,1,6943,2,36378.0,0,115
train_04043,bfs,967,1,6943,2,37554.0,0,115
train_04043,default,967,1,6943,2,39013.0,0,115
train_04043,dfs,967,1,6943,2,36993.0,0,115
train_04043,nurs_covnew,967,1,6943,2,38085.0,0,115
train_04043,nurs_md2u,967,1,6943,2,38891.0,0,115
train_04043,nurs_qc,967,1,6943,3,40397.0,0,115
train_04043,random-path,967,1,6943,3,36134.0,0,115
train_04044,bfs,987,100,11757,482754,561558.0,0,116
train_04044,default,987,100,11757,499433,588151.0,0,116
train_04044,dfs,987,100,11757,460952,540909.0,0,116
train_04044,nurs_covnew,987,100,11757,467609,550520.0,0,116
train_04044,nurs_md2u,987,100,11757,455702,535207.0,0,116
train_04044,nurs_qc,987,100,11757,591452,677959.0,0,116
train_04044,random-path,987,100,11757,440657,519794.0,0,116
train_04046,bfs,979,654,34910,9153718,10123957.0,0,116
train_04046,default,979,655,34885,9156878,10169871.0,0,116
train_04046,dfs,979,642,34468,9122274,10083951.0,0,116
train_04046,nurs_covnew,979,639,34084,9190103,10199810.0,0,116
train_04046,nurs_md2u,979,675,35689,9175710,10211193.0,0,116
train_04046,nurs_qc,979,643,34459,9163829,10145840.0,0,116
train_04046,random-path,979,644,34442,9013872,10088059.0,0,116
train_04047,bfs,1007,41546,999560,8961283,27840984.0,0,117
train_04047,default,1007,34446,644014,2888627,10025488.0,0,117
train_04047,dfs,1001,721,27063,11258122,13676793.0,0,117
train_04047,nurs_covnew,1007,39976,618958,3096050,10026171.0,0,117
train_04047,nurs_md2u,1007,41126,637414,3016643,10026257.0,0,117
train_04047,nurs_qc,1007,40571,628608,3015596,10025873.0,0,117
train_04047,random-path,1007,33569,741172,7901981,27774672.0,0,117
train_04049,bfs,1004,3,7292343,1850571,10026899.0,0,118
train_04049,default,1004,3,6755472,1927096,10029402.0,0,118
train_04049,dfs,956,3,7365336,2294216,10027267.0,0,118
train_04049,nurs_covnew,1004,3,6907854,1971500,10028280.0,0,118
train_04049,nurs_md2u,1004,3,6928989,1963610,10058403.0,0,118
train_04049,nurs_qc,1004,3,6988856,1967508,10041444.0,0,118
train_04049,random-path,1004,3,7039404,1990765,10027181.0,0,118
train_04142,bfs,965,1,6943,1,36095.0,0,115
train_04142,default,965,1,6943,1,37760.0,0,115
train_04142,dfs,965,1,6943,1,36524.0,0,115
train_04142,nurs_covnew,965,1,6943,1,38398.0,0,115
train_04142,nurs_md2u,965,1,6943,1,37212.0,0,115
train_04142,nurs_qc,965,1,6943,1,36908.0,0,115
train_04142,random-path,965,1,6943,1,37221.0,0,115
train_04143,bfs,975,16,7530,10552047,10599846.0,0,116
train_04143,default,975,16,7502,10479898,10531477.0,0,116
train_04143,dfs,975,16,7567,10423005,10482888.0,0,116
train_04143,nurs_covnew,975,16,7509,10507986,10564489.0,0,116
train_04143,nurs_md2u,975,16,7509,10584700,10641313.0,0,116
train_04143,nurs_qc,975,16,7567,10436592,10492710.0,0,116
train_04143,random-path,975,16,7523,10437454,10490057.0,0,116
train_04144,bfs,965,1,6943,1,36182.0,0,115
train_04144,default,965,1,6943,1,37427.0,0,115
train_04144,dfs,965,1,6943,1,36254.0,0,115
train_04144,nurs_covnew,965,1,6943,1,37712.0,0,115
train_04144,nurs_md2u,965,1,6943,1,38105.0,0,115
train_04144,nurs_qc,965,1,6943,1,39986.0,0,115
train_04144,random-path,965,1,6943,1,35660.0,0,115
train_04161,bfs,0,0,0,0,3828.0,0,141
train_04161,default,0,0,0,0,1171.0,0,141
train_04161,dfs,0,0,0,0,1169.0,0,141
train_04161,nurs_covnew,0,0,0,0,1181.0,0,141
train_04161,nurs_md2u,0,0,0,0,7975.0,0,141
train_04161,nurs_qc,0,0,0,0,1123.0,0,141
train_04161,random-path,0,0,0,0,1158.0,0,141
train_04165,bfs,983,1,6951,1,36003.0,0,119
train_04165,default,983,1,6951,1,38563.0,0,119
train_04165,dfs,983,1,6951,1,37294.0,0,119
train_04165,nurs_covnew,983,1,6951,1,37845.0,0,119
train_04165,nurs_md2u,983,1,6951,1,38308.0,0,119
train_04165,nurs_qc,983,1,6951,1,38107.0,0,119
train_04165,random-path,983,1,6951,1,36256.0,0,119
train_04246,bfs,1004,1,6960,1,105936.0,0,122
train_04246,default,1004,1,6960,1,105768.0,0,122
train_04246,dfs,1004,1,6960,1,103518.0,0,122
train_04246,nurs_covnew,1004,1,6960,1,104300.0,0,122
train_04246,nurs_md2u,1004,1,6960,2,105086.0,0,122
train_04246,nurs_qc,1004,1,6960,1,105788.0,0,122
train_04246,random-path,1004,1,6960,1,103428.0,0,122
train_04249,bfs,963,1,6942,1,36029.0,0,115
train_04249,default,963,1,6942,1,38346.0,0,115
train_04249,dfs,963,1,6942,1,35268.0,0,115
train_04249,nurs_covnew,963,1,6942,1,37588.0,0,115
train_04249,nurs_md2u,963,1,6942,1,40039.0,0,115
train_04249,nurs_qc,963,1,6942,1,40275.0,0,115
train_04249,random-path,963,1,6942,2,36633.0,0,115
train_04250,bfs,998,2,7000,25837,69425.0,0,120
train_04250,default,998,2,7000,24859,63358.0,0,120
train_04250,dfs,998,2,7000,23618,60185.0,0,120
train_04250,nurs_covnew,998,2,7000,24416,63137.0,0,120
train_04250,nurs_md2u,998,2,7000,23796,61947.0,0,120
train_04250,nurs_qc,998,2,7000,23367,61870.0,0,120
train_04250,random-path,998,2,7000,21518,61678.0,0,120
