program,searcher,Instructions,CoveredInstr,UncoveredInstr,FullBranch,PartialBranch,TermExit,TermEarly,TermProgramError,NumStates,MallocUsage_B,Queries,WallTime_ms,SolverTime_ms
exp117_valued_collision,dfs,3266,187,0,7,0,40,0,0,40,1311736,1714,2065700.0,2046008
exp117_valued_collision,bfs,3266,187,0,7,0,40,0,0,40,1311736,1714,2056803.0,2040863
exp117_valued_collision,random-path,3266,187,0,7,0,40,0,0,40,1311736,1714,2108498.0,2091067
exp117_valued_collision,nurs:qc,3266,187,0,7,0,40,0,0,40,1315456,1714,2119840.0,2101630
exp117_valued_collision,nurs:covnew,3266,187,0,7,0,40,0,0,40,1315456,1714,2179677.0,2161413
exp117_valued_collision,nurs:md2u,3266,187,0,7,0,40,0,0,40,1315456,1714,2171442.0,2153186
exp117_valued_collision,default,3266,187,0,7,0,40,0,0,40,1315448,1714,1875930.0,1865601
exp118_cross_tables,dfs,3202,226,12,8,0,64,0,0,64,1406712,1673,1514271.0,1500684
exp118_cross_tables,bfs,3202,226,12,8,0,64,0,0,64,1406616,1673,1486160.0,1471970
exp118_cross_tables,random-path,3202,226,12,8,0,64,0,0,64,1406616,1673,1661607.0,1627868
exp118_cross_tables,nurs:qc,3202,226,12,8,0,64,0,0,64,1411672,1673,1763080.0,1727281
exp118_cross_tables,nurs:covnew,3202,226,12,8,0,64,0,0,64,1411672,1673,1723370.0,1687155
exp118_cross_tables,nurs:md2u,3202,226,12,8,0,64,0,0,64,1411672,1673,1761095.0,1724941
exp118_cross_tables,default,3202,226,12,8,0,64,0,0,64,1410984,1673,1717513.0,1681958
exp119_unique_handlers,dfs,2046,277,10,6,1,32,0,0,32,1375904,1033,942521.0,925790
exp119_unique_handlers,bfs,2046,277,10,6,1,32,0,0,32,1375904,1033,897760.0,882669
exp119_unique_handlers,random-path,2046,277,10,6,1,32,0,0,32,1375904,1033,923416.0,908335
exp119_unique_handlers,nurs:qc,2046,277,10,6,1,32,0,0,32,1381296,1033,930420.0,913471
exp119_unique_handlers,nurs:covnew,2046,277,10,6,1,32,0,0,32,1381296,1033,929056.0,912622
exp119_unique_handlers,nurs:md2u,2046,277,10,6,1,32,0,0,32,1381296,1033,931487.0,914678
exp119_unique_handlers,default,2046,277,10,6,1,32,0,0,32,1381288,1033,930997.0,914791
exp120_big_table,dfs,4743,162,20,7,1,40,34,0,74,1571392,2631,10536972.0,10449713
exp120_big_table,bfs,5645,172,10,7,1,4,78,0,82,1497760,3061,10407575.0,10318236
exp120_big_table,random-path,6540,167,15,6,1,0,185,0,185,1533912,3651,10366116.0,10213146
exp120_big_table,nurs:qc,6420,167,15,6,1,0,129,0,129,1519832,3530,10462783.0,10334104
exp120_big_table,nurs:covnew,6846,167,15,6,1,0,188,0,188,1551968,3816,10457537.0,10293568
exp120_big_table,nurs:md2u,6809,167,15,6,1,0,188,0,188,1550960,3796,10484037.0,10320256
exp120_big_table,default,6830,167,15,6,1,0,190,0,190,1542504,3818,10463440.0,10300484
exp121_no_symval,dfs,6965,154,20,7,1,93,17,0,110,1697000,3776,10176606.0,10082367
exp121_no_symval,bfs,6475,164,10,7,1,12,128,0,140,1644136,3548,10274569.0,10159286
exp121_no_symval,random-path,7921,159,15,6,1,0,250,0,250,1646376,4446,10369287.0,10191221
exp121_no_symval,nurs:qc,7592,159,15,6,1,0,224,0,224,1654728,4235,10377102.0,10200660
exp121_no_symval,nurs:covnew,8165,159,15,6,1,0,279,0,279,1681160,4587,10375794.0,10166287
exp121_no_symval,nurs:md2u,7976,159,15,6,1,0,276,0,276,1674392,4484,10417317.0,10210567
exp121_no_symval,default,8008,159,15,6,1,0,267,0,267,1662064,4498,10384157.0,10181560
exp122_more_writes,dfs,7833,145,0,5,0,128,0,0,128,1475064,3943,5222800.0,5177175
exp122_more_writes,bfs,7833,145,0,5,0,128,0,0,128,1475064,3943,5566579.0,5505246
exp122_more_writes,random-path,7833,145,0,5,0,128,0,0,128,1475064,3943,5593806.0,5524849
exp122_more_writes,nurs:qc,7833,145,0,5,0,128,0,0,128,1477808,3943,5292016.0,5239144
exp122_more_writes,nurs:covnew,7833,145,0,5,0,128,0,0,128,1477808,3943,5640739.0,5560232
exp122_more_writes,nurs:md2u,7833,145,0,5,0,128,0,0,128,1477808,3943,5738598.0,5657525
exp122_more_writes,default,7833,145,0,5,0,128,0,0,128,1477800,3943,5560786.0,5486003
exp123_max_handlers,dfs,6926,237,50,8,1,93,17,0,110,1797432,3748,10150355.0,10053148
exp123_max_handlers,bfs,5935,277,10,8,1,12,128,0,140,1747688,3236,10216895.0,10101690
exp123_max_handlers,random-path,7503,272,15,7,1,0,252,0,252,1756504,4193,10379772.0,10192735
exp123_max_handlers,nurs:qc,6972,272,15,7,1,0,214,0,214,1749752,3872,10358739.0,10184249
exp123_max_handlers,nurs:covnew,7407,272,15,7,1,0,274,0,274,1780744,4166,10448455.0,10242429
exp123_max_handlers,nurs:md2u,7363,272,15,7,1,0,272,0,272,1776632,4141,10390679.0,10185441
exp123_max_handlers,default,7943,272,15,7,1,0,277,0,277,1802672,4446,10371735.0,10214574
